id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
992460772478537729,https://twitter.com/amiller241/status/992460772478537729,Fri May 04 17:47:41 +0000 2018,2018-05-04 17:47:41+00:00,amiller241,RT @Dirtyballs500: @kanyewest Alternate video the media isn't showing follow me I follow back https://t.co/n9K3ZWtHfN,retweet,,,https://twitter.com/Dirtyballs500/status/991456854265008129/video/1,,0,,,,en,,FALSE,12853,991456854265008129,Dirtyballs500,907828672895352833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",353254223,Thu Aug 11 19:55:16 +0000 2011,FALSE,21. #BillsMafia ... You can't beat me in FIFA.,16022,403,395,2,Irondequoit / Los Santos,Alex Miller,7228,Atlantic Time (Canada),http://Instagram.com/amiller241,FALSE
992460737594384384,https://twitter.com/RockRightNow/status/992460737594384384,Fri May 04 17:47:33 +0000 2018,2018-05-04 17:47:33+00:00,RockRightNow,"@kanyewest is doing what we should all be doing.

Following our hearts and sharing our ideas.

Done with this left right game people are playing.

It's not tug of war, it's existence itself that is important.",original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",14531398,Fri Apr 25 18:34:24 +0000 2008,FALSE,Free thinker. Classic Rock / Pop / Hip Hop DJ. Life is... Too $hort to hate others. I have opinions and ideas but I am a friend to everyone. #MAGA 👌🐸🍿,9557,295,355,4,"Portland, OR / Hollywood, CA",DRAGON ENERGY PEACE IN THE MIDDLE EAST gOOsens,2860,Pacific Time (US & Canada),,FALSE
992460710234992641,https://twitter.com/RedPilledAmer/status/992460710234992641,Fri May 04 17:47:27 +0000 2018,2018-05-04 17:47:27+00:00,RedPilledAmer,RT @IvanTrumpovic1: @kanyewest  https://t.co/ire1LsU6Ax,retweet,,,https://twitter.com/IvanTrumpovic1/status/992398704559603714/photo/1,,0,,,,und,,FALSE,12853,992398704559603714,IvanTrumpovic1,974947345598042113,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",935048626962911232,Mon Nov 27 07:32:19 +0000 2017,FALSE,We voters put more effort into studying for a test than we do in researching politicians before voting them into office to rule over our lives.,29385,1127,1510,0,Earth,Curly,3445,,,FALSE
992460686973259776,https://twitter.com/iam_methun/status/992460686973259776,Fri May 04 17:47:21 +0000 2018,2018-05-04 17:47:21+00:00,iam_methun,@kanyewest 😂😂,reply,,,,,0,kanyewest,992404023197224960,169686021,und,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2257312621,Sun Dec 22 05:19:34 +0000 2013,FALSE,Me 👉🏼 it's complicated,164,118,430,0,Chennai,Methun,506,Asia/Kolkata,,FALSE
992460686272942080,https://twitter.com/BeckyBurns33/status/992460686272942080,Fri May 04 17:47:21 +0000 2018,2018-05-04 17:47:21+00:00,BeckyBurns33,@kanyewest I always thought you were insane (because of the Media).  I saw you speak on TMZ by chance.  I really thought you had a lot of good things to say and I get where you are coming from and agree with a lot you brought up.  If I heard you were speaking again I would watch!,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3246341305,Mon Jun 15 19:59:50 +0000 2015,FALSE,,36,16,46,0,,Rebecca Burns,20,,,FALSE
992460659395907584,https://twitter.com/ray_smithjr/status/992460659395907584,Fri May 04 17:47:14 +0000 2018,2018-05-04 17:47:14+00:00,ray_smithjr,RT @Dirtyballs500: @kanyewest Alternate video the media isn't showing follow me I follow back https://t.co/n9K3ZWtHfN,retweet,,,https://twitter.com/Dirtyballs500/status/991456854265008129/video/1,,0,,,,en,,FALSE,12853,991456854265008129,Dirtyballs500,907828672895352833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2936218947,Mon Dec 22 01:31:43 +0000 2014,FALSE,ODU|Criminal Justice Major👨🏾‍✈️|20,8430,934,704,1,"Stafford, VA",𝓡𝓪𝔂🐻,8890,,,FALSE
992460653028880385,https://twitter.com/NickyMaddux/status/992460653028880385,Fri May 04 17:47:13 +0000 2018,2018-05-04 17:47:13+00:00,NickyMaddux,@kanyewest Much LOVE,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",946833668005384193,Fri Dec 29 20:01:52 +0000 2017,FALSE,Love for GOD and Country,813,12,29,0,"Alabama, USA",Nicky Maddux,23,,,FALSE
992460635521810432,https://twitter.com/Lightskinlova/status/992460635521810432,Fri May 04 17:47:09 +0000 2018,2018-05-04 17:47:09+00:00,Lightskinlova,RT @PushaBryant: @kanyewest gotta come out to @RollingLoud for this https://t.co/lvzHyTXsF1,retweet,,,,https://twitter.com/trvisxx/status/992255140110323712,0,,,,en,,FALSE,12853,992255660334039047,PushaBryant,340560776,"<a href=""http://buzznog.com/"" rel=""nofollow"">Rolling Loud</a>",93548434,Mon Nov 30 03:11:45 +0000 2009,FALSE,Capture the moment! 📹📸💻📲🔌,1814,247,37,1,insta: _visuals9,9ineshots,21246,Quito,,FALSE
992460617289228288,https://twitter.com/shssawa51/status/992460617289228288,Fri May 04 17:47:04 +0000 2018,2018-05-04 17:47:04+00:00,shssawa51,"@kanyewest We got love for you Kanye. 
Your individuality is a blessing 🇺🇸",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",51975881,Mon Jun 29 05:53:45 +0000 2009,FALSE,,164,14,32,0,"Oklahoma, USA",Shomesomlove,356,Pacific Time (US & Canada),,FALSE
992460596200210434,https://twitter.com/Azpiliconte/status/992460596200210434,Fri May 04 17:46:59 +0000 2018,2018-05-04 17:46:59+00:00,Azpiliconte,RT @ItsTheRealLogic: @kanyewest ICON- Kim K West. Art by me. https://t.co/xXV7TfBcQ9,retweet,,,https://twitter.com/ItsTheRealLogic/status/992399592460189696/photo/1,,0,,,,en,,FALSE,12853,992399592460189696,ItsTheRealLogic,2845691742,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",806363504441753600,Wed Dec 07 05:03:35 +0000 2016,FALSE,That night in Munich / Philadephia Sports,36621,2533,600,36,south jersey,Kyle,16140,Pacific Time (US & Canada),https://azpilconte.wordpress.com/,FALSE
992460593746579456,https://twitter.com/Naht_DA_GOAT/status/992460593746579456,Fri May 04 17:46:59 +0000 2018,2018-05-04 17:46:59+00:00,Naht_DA_GOAT,"@kanyewest Thanks Kanye, very cool!",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",946503535599894528,Thu Dec 28 22:10:02 +0000 2017,FALSE,My main goal is to blow up then act like I don't know nobody ehahahaha,69,4,19,0,"Houston, TX",CLOUT GAWD,208,,,FALSE
992460583978094592,https://twitter.com/RedTexasMike/status/992460583978094592,Fri May 04 17:46:56 +0000 2018,2018-05-04 17:46:56+00:00,RedTexasMike,@kanyewest  https://t.co/uBgAn5QQjN,original,,,,https://youtu.be/ucTQ2C5CFFQ,0,kanyewest,,169686021,und,,FALSE,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",817523519118573569,Sat Jan 07 00:09:30 +0000 2017,TRUE,,39,6,65,0,,Michael Carter,158,,,FALSE
992460579611791360,https://twitter.com/layne_kief/status/992460579611791360,Fri May 04 17:46:55 +0000 2018,2018-05-04 17:46:55+00:00,layne_kief,RT @Jlemere53: @kanyewest Issa movement.      Peace Love &amp; Positivity (Feat. Joey Fata$$) by 69thStreetBoys https://t.co/5cZ2JhlSy4 on #Sou…,retweet,,,,https://soundcloud.com/user-20496373/peace-love-positivity-feat-joey-fata,0,,,,en,,FALSE,12853,992460308663930881,Jlemere53,946795615,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",864753895,Sat Oct 06 14:11:22 +0000 2012,FALSE,MCHS//UWW '21 ΑΓΔ,8849,872,697,1,,layne,3438,Eastern Time (US & Canada),https://vsco.co/laynekief,FALSE
992460563136634886,https://twitter.com/RealNAShoemaker/status/992460563136634886,Fri May 04 17:46:51 +0000 2018,2018-05-04 17:46:51+00:00,RealNAShoemaker,"@kanyewest Ignorant thinking is more like it. I'm not even African and still think your a p.o.s. You don't stand for anyone but yourself. Free thinker, lol. We all know these aren't even your tweets. 😅😅😅",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2982144105,Sat Jan 17 05:39:06 +0000 2015,FALSE,"Official Twitter |
New episodes of my #Webtoon, RUN, are available at the link below!",4397,3298,2836,262,"Pennsylvania, USA",N.A. Shoemaker,7918,,http://patreon.com/nashoemaker,FALSE
992460489136508931,https://twitter.com/mac_soccer1/status/992460489136508931,Fri May 04 17:46:34 +0000 2018,2018-05-04 17:46:34+00:00,mac_soccer1,"@kanyewest has some #DragonEnergy thoughts. Check out my thoughts on him and @RealCandaceO on @HerCampusOU #ThoughtPolice 🧠

https://t.co/HqIzez2G3h",original,,DragonEnergy ThoughtPolice,,http://www.hercampus.com/school/oklahoma/kanye-breaks-internet,1,kanyewest,,169686021,en,,FALSE,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1292842740,Sat Mar 23 23:33:08 +0000 2013,FALSE,"Oklahoma Soccer 21' ☝🏻|| John 6:27❤️ || 🐘🇺🇸 || “I don’t need easy, I just need possible” || Pats || About to be a Browns fan || #JYW",83560,1032,1094,8,Maitland ✈️ Norman,McKinley⚽️,17898,,http://beafemaleathlete.weebly.com,FALSE
992460460854132737,https://twitter.com/chrxtianalvarez/status/992460460854132737,Fri May 04 17:46:27 +0000 2018,2018-05-04 17:46:27+00:00,chrxtianalvarez,@kanyewest buy me a new car if you really finna lead with love i love u bro,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4905658573,Sun Feb 14 07:42:13 +0000 2016,FALSE,young til the day I die,10491,222,213,0,bay / riv,christian,3401,Pacific Time (US & Canada),https://www.youtube.com/watch?v=4CYAwGPN3_o&feature=youtu.be,FALSE
992460426905501696,https://twitter.com/sethjerry_jr/status/992460426905501696,Fri May 04 17:46:19 +0000 2018,2018-05-04 17:46:19+00:00,sethjerry_jr,@kanyewest Me too bro. We’ll over throw their hate with our love,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",821405290146963456,Tue Jan 17 17:14:16 +0000 2017,FALSE,,2668,86,194,0,"Greater Accra, Ghana",Jay,583,,,FALSE
992460410967257088,https://twitter.com/theryanhallett/status/992460410967257088,Fri May 04 17:46:15 +0000 2018,2018-05-04 17:46:15+00:00,theryanhallett,"RT @Workhorse_Group: @kanyewest We are already on it, Kanye. #WorkAhead  https://t.co/cHom6jjgGt",retweet,,WorkAhead,,https://www.youtube.com/watch?v=5yFZAPdYCck&feature=youtu.be,0,,,,en,,FALSE,12853,992457300597239808,Workhorse_Group,3117241694,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",124363784,Fri Mar 19 04:44:48 +0000 2010,FALSE,"Account Director @GreyNewYork | Married to @mdseeley | Doing my best to live in the moment | My tweets are small I know, but they're not yours they are my own.",3473,1298,1107,26,"New York, NY",Ryan Hallett,9237,Eastern Time (US & Canada),http://www.instagram.com/theryanhallett,FALSE
992460397746601984,https://twitter.com/derekvprice/status/992460397746601984,Fri May 04 17:46:12 +0000 2018,2018-05-04 17:46:12+00:00,derekvprice,@kanyewest That’s right!,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",231893245,Wed Dec 29 19:13:11 +0000 2010,TRUE,,422,4,54,0,United States,derek price,527,Alaska,,FALSE
992460396404527105,https://twitter.com/father40oz/status/992460396404527105,Fri May 04 17:46:12 +0000 2018,2018-05-04 17:46:12+00:00,father40oz,@kanyewest https://t.co/P77roC67OP,quote,,,,https://twitter.com/cozyviks/status/991448909854789635,0,kanyewest,,169686021,und,,FALSE,12853,991448909854789635,cozyviks,3167861514,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1528160324,Tue Jun 18 16:05:58 +0000 2013,FALSE,|| Don’t Look Closer || @ITZACRUELWORLD - @atsys404 || https://t.co/6Uz1DwDsqm ||,9464,440,185,6,u will see,🧝‍♂️🧞‍♂️FANTASTIC🧞‍♀️🧙‍♂️,19342,Pacific Time (US & Canada),http://soundcloud.com/p-ylence,FALSE
992460363881943040,https://twitter.com/fuuuufiiii/status/992460363881943040,Fri May 04 17:46:04 +0000 2018,2018-05-04 17:46:04+00:00,fuuuufiiii,RT @DolanDark: @kanyewest Thanks kanye https://t.co/PjL8xVUTXx,retweet,,,https://twitter.com/DolanDark/status/990279438641201152/photo/1,,0,,,,en,,FALSE,12853,990279438641201152,DolanDark,427930773,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",931716598297178113,Sat Nov 18 02:52:02 +0000 2017,FALSE,call me b ͡° ͜ʖ ͡° @QmaFPS cheerleader lol,11061,33,60,0,,fufi,554,,,FALSE
992460308663930881,https://twitter.com/Jlemere53/status/992460308663930881,Fri May 04 17:45:51 +0000 2018,2018-05-04 17:45:51+00:00,Jlemere53,@kanyewest Issa movement.      Peace Love &amp; Positivity (Feat. Joey Fata$$) by 69thStreetBoys https://t.co/5cZ2JhlSy4 on #SoundCloud,original,,SoundCloud,,https://soundcloud.com/user-20496373/peace-love-positivity-feat-joey-fata,2,kanyewest,,169686021,en,,FALSE,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",946795615,Wed Nov 14 00:33:37 +0000 2012,FALSE,"Your word is a lamp for my feet, a light on my path",3033,193,187,0,,Joey LeMere,551,Central Time (US & Canada),,FALSE
992460308437286912,https://twitter.com/ShotbyCerv/status/992460308437286912,Fri May 04 17:45:51 +0000 2018,2018-05-04 17:45:51+00:00,ShotbyCerv,RT @CHXPO: @kanyewest we need a @nojumper interview for the culture,retweet,,,,,0,,,,en,,,12853,992300029850234880,CHXPO,177330163,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3954176592,Tue Oct 20 04:24:58 +0000 2015,FALSE,Photographer Hmu for shoots RIP Aaron RIP Nasty Nick,3608,234,321,2,"National City, CA",Pontius Pilate,3219,Pacific Time (US & Canada),,FALSE
992460268071505920,https://twitter.com/sscott1787/status/992460268071505920,Fri May 04 17:45:41 +0000 2018,2018-05-04 17:45:41+00:00,sscott1787,"@kanyewest Mr. West.
Thank you for your thoughtful and realistic comments on race relations. I am thankful that you spoke out. We need more people like you who are thoughtful and actually address realistic life issues with solutions, instead of divisive taking heads. Thank you again.",reply,,,,,0,kanyewest,991466191536377858,169686021,en,,,12853,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",3402102675,Tue Aug 04 02:16:33 +0000 2015,FALSE,,1,5,8,0,,Shawn Scott,21,,,FALSE
992460241299165184,https://twitter.com/vcast6/status/992460241299165184,Fri May 04 17:45:35 +0000 2018,2018-05-04 17:45:35+00:00,vcast6,@kanyewest Take it out of your ass.,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2910624456,Wed Nov 26 07:06:04 +0000 2014,FALSE,Expressions are my own and do not reflect any other entity.,40,18,163,1,planet earth.,Vic,1110,,,FALSE
992460238942015488,https://twitter.com/Larry_in_Ohio/status/992460238942015488,Fri May 04 17:45:34 +0000 2018,2018-05-04 17:45:34+00:00,Larry_in_Ohio,RT @IvanTrumpovic1: @kanyewest  https://t.co/ire1LsU6Ax,retweet,,,https://twitter.com/IvanTrumpovic1/status/992398704559603714/photo/1,,0,,,,und,,FALSE,12853,992398704559603714,IvanTrumpovic1,974947345598042113,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",264933553,Sat Mar 12 18:12:06 +0000 2011,FALSE,#MAGA #KAG #Trump45 #Patriot  #Conservative  #2A #MilitaryLives #BlueLivesMatter Love my country,59453,19309,18576,3,,Larry,53577,Eastern Time (US & Canada),,FALSE
992460201012940801,https://twitter.com/BobbyHi77960184/status/992460201012940801,Fri May 04 17:45:25 +0000 2018,2018-05-04 17:45:25+00:00,BobbyHi77960184,@kanyewest Stay strong and stay true to your self.,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",979926037470511105,Sat Mar 31 03:39:08 +0000 2018,FALSE,"Irritates liberals for fun, Drinks Snowflakes Tears, Retired LEO, U.S.M.C",1086,31,36,0,"possum grape, AR",Bobby Hicks,597,,,FALSE
